Date,strategy_return,benchmark_return,strategy_equity,benchmark_equity
2023-02-17,-0.007131354683624802,-0.0054774578044675115,1.012927144565006,0.9933836827803065
2023-02-22,-0.006170103279690624,-0.019679240277028054,1.006677279468238,0.9738346465995938
2023-02-23,0.0030347652026037506,0.005300880991488732,1.00973230864622,0.9789968281666068
2023-02-24,-0.013803105074090438,-0.017146305235796522,0.9957948674932723,0.9622106497259856
2023-02-27,-0.0021233466654230057,-0.0015301351619393389,0.993680449781935,0.9607383373776474
2023-02-28,-0.0019084164338626511,-0.007369147960004208,0.9917840936815632,0.953658514418663
2023-03-01,-0.030419181378925127,-0.00521289978271644,0.9616148334471308,0.9486871881560642
2023-03-02,-0.009724616711493132,-0.010145135795372906,0.9522634977677712,0.9390626278048905
2023-03-03,-0.0026682444426946008,0.005226177341617788,0.9497226259818714,0.9439703356326844
2023-03-06,0.014110336580707431,0.00802957656981107,0.9631235318927889,0.9515500177222773
2023-03-07,-0.002993578232899763,-0.004508118433619868,0.9602403462521211,0.9472603175468722
2023-03-08,0.016831805045160072,0.02218213915646472,0.9764029245567338,0.9682725777280939
2023-03-09,-0.029943563652096584,-0.013788248545147375,0.947165941435176,0.9549217947669284
2023-03-10,0.010759215148988603,-0.013828744372852642,0.9573567035808713,0.9417164253710308
2023-03-13,0.0011701604746997254,-0.004796463934837569,0.9584769645555904,0.9371995164998945
2023-03-14,0.001976564103231719,-0.0018327983630880285,0.9603714557175054,0.9354818187601667
2023-03-15,0.00019334854001923734,-0.0024967939999223088,0.9605571421363445,0.9331461133680499
2023-03-16,0.010828262388703122,0.007401996591185789,0.9709583069107395,0.9400532577182784
2023-03-17,-0.019136663963304615,-0.014047469425242931,0.9523774040690095,0.9268478883223809
2023-03-20,-0.007353753263301003,-0.010384185444490157,0.9453738556259429,0.9172233279712071
2023-03-21,0.0024129186616933603,0.0007431408103206749,0.9476549658444599,0.9179049540584007
2023-03-22,-0.006646378987890015,-0.0076932216479533855,0.9413564917917017,0.9108433077950749
2023-03-23,-0.03375410346732014,-0.022899392342922154,0.9095818473681311,0.8899855495269505
2023-03-24,0.01723842771474173,0.009221248697996343,0.9252616082946279,0.8981923276167615
2023-03-27,0.00871888468615308,0.008509647977820167,0.9333288575618732,0.905835628141159
2023-03-28,0.01895578363785962,0.015200160529748263,0.9510208374487867,0.91960447510247
2023-03-29,0.007560046713248,0.006008795770124031,0.9582105994051717,0.9251301905826529
2023-03-30,0.013460964888157845,0.018861807786390017,0.9711090386392254,0.9425798184148092
2023-03-31,-0.01214193643569515,-0.01765448882975129,0.9593178944199389,0.9259390535394559
2023-04-03,-0.008961448728528117,-0.0036905439626234715,0.950721016294735,0.9225218347556586
2023-04-04,0.007106753054114012,0.0035761432821705963,0.957477555780898,0.9258209050176758
2023-04-05,-0.004961764564894877,-0.008746527402840876,0.9527267775729422,0.9177231871018158
2023-04-06,-0.00014993733120602926,-0.0015448909663491328,0.9525839282625443,0.9163054048404531
2023-04-10,0.0031112436414990024,0.010166431929539144,0.9555476489523453,0.9256209613654324
2023-04-11,0.027738777321653543,0.04287804255402716,0.982053372406864,0.9653097763357589
2023-04-12,0.007892027124171785,0.00636450938670996,0.9898037642592833,0.9714534994683307
2023-04-13,-0.0025476656256718283,-0.004041538029750158,0.9872820752329193,0.9675273332060955
2023-04-14,-0.0008816913682875367,-0.0016814142666591314,0.9864115971491215,0.9659005189446601
2023-04-17,-0.0017180682568274097,-0.0024746186923099156,0.9847168746958932,0.9635102834655678
2023-04-18,-0.006677202021380172,0.001386583157259258,0.9781417211896866,0.9648462705964672
2023-04-19,-0.020993390632013952,-0.02119382459048824,0.957607209943281,0.9443974879806589
2023-04-20,0.012014853539766012,0.004369039484953818,0.9691127203193733,0.9485235978951376
2023-04-24,0.0032836398826555794,-0.004024260542125346,0.972294937498603,0.9447064918068535
2023-04-25,-0.007185672519978244,-0.0069939488393123694,0.9653083444849053,0.9380992629349901
2023-04-26,-0.01567134873322488,-0.008796744816895963,0.9501806607833905,0.9298470431060328
2023-04-27,0.00627638084923264,0.005971929001485687,0.9561443564860425,0.9354000236297034
2023-04-28,0.014110659367477012,0.014661445935310935,0.9696361838065524,0.9491143405040389
2023-05-02,-0.01741643818140006,-0.023986900566876024,0.952748575152837,0.9263480291917724
2023-05-03,-0.0012140561525500655,-0.0012754226063751428,0.9515918848833393,0.9251665439739701
2023-05-04,0.004999027411303433,0.0037034490210909876,0.9563489188002451,0.9285928511055966
2023-05-05,0.02118287078314708,0.029107209270460288,0.9766071343707932,0.9556215975497806
2023-05-08,0.00883483133367294,0.008502301517860467,0.9852352936822208,0.9637465805091283
2023-05-09,0.0029230868886815403,0.010109202014296326,0.9881152220514497,0.9734892893820823
2023-05-10,0.0035867443717271094,0.0031181731613048047,0.9916593387627606,0.9765247975570512
2023-05-11,0.012711684656556624,0.007519916610825739,1.0042649995638424,0.9838681826030837
2023-05-12,0.0016345454932020257,0.0019213715637007578,1.00590651639286,0.9857585589515673
2023-05-15,0.004211675020482882,0.005209101637409619,1.0101430677408927,0.9908934754750924
2023-05-16,-0.018636132030405927,-0.007658512872721901,0.9913179081608742,0.9833047050376703
2023-05-17,0.008060513037380186,0.011701203393903459,0.9993084390837933,0.9948105533894983
2023-05-18,0.006490256613475198,0.005919970765576377,1.0057942072894586,1.000699802782851
2023-05-19,0.008668561184383972,0.005785229047843954,1.0145129959142463,1.006489080350082
2023-05-22,-0.0001256288326836552,-0.004803828615287387,1.0143855438308271,1.001654079304922
2023-05-23,-0.00291244132730204,-0.0025768285048043404,1.0114312054511565,0.9990729885214156
2023-05-24,-0.009258517261551757,-0.010270265353091501,1.0020668521766147,0.9888122438221945
2023-05-25,0.012789123728166658,0.0115257352941176,1.014882409132996,1.0002090320000716
2023-05-26,0.004879420758966199,0.007741654097079609,1.0198344474280292,1.007952304350591
2023-05-29,-0.005625166969171428,-0.005166537428092255,1.0140977083803338,1.0027446810444318
2023-05-30,-0.010064675856091668,-0.012380702056501658,1.0038911436590803,0.9903299979096789
2023-05-31,-0.004504360957808943,-0.005799921077023318,0.9993692555856921,0.9845861620815941
2023-06-01,0.01980096323152764,0.02058429870309686,1.0191577294702636,1.0048531777408174
2023-06-02,0.013033557093618139,0.018025595803373484,1.0324409799247165,1.0229662549645089
2023-06-05,0.0020026506886238415,0.0012260345777288517,1.0345085985641262,1.0242204469649452
2023-06-06,0.006256956517060619,0.0169837438773337,1.0409814738818675,1.041615544710126
2023-06-07,0.004729394058320772,0.007660762586161773,1.0459046854792664,1.049595114104206
2023-06-09,0.003482218512623514,0.013256788584095291,1.049546754137482,1.0635093746307847
2023-06-12,0.00023124261386969398,0.0027089617925293297,1.0497894540722874,1.0663903808926563
2023-06-13,-0.006119308034783976,-0.0050538624122179465,1.0433654690311513,1.061000990629912
2023-06-14,0.00850364563213762,0.019924106798694607,1.0522378792446014,1.0821404876807432
2023-06-15,-0.0025413102832928746,0.0012765707278972194,1.0495638163016068,1.0835219165507888
2023-06-16,-0.004265449363081256,-0.003883544006508921,1.04508695498985,1.0793140115058468
2023-06-19,0.006534623904517593,0.009262533892453462,1.0519162051882263,1.0893111941180196
2023-06-20,-0.003355556495850213,-0.001968996646031118,1.0483864409328167,1.087166344030317
2023-06-21,0.009113252474142202,0.0066710136931333874,1.0579406512595049,1.094418845598057
2023-06-22,-0.010374350042848464,-0.012340142833416334,1.0469652046187796,1.0809135607237943
2023-06-23,-0.003288996538184071,0.00036154505860386266,1.0435217396851892,1.081304359680452
2023-06-26,-0.00814073675785157,-0.006169259604797528,1.0350267039013168,1.0746335123737838
2023-06-27,-0.004658021659389821,-0.006089155383405376,1.0302055270964976,1.0680899019367252
2023-06-28,-0.003426823275644238,-0.007164555023272068,1.0266751948175459,1.0604375130644983
2023-06-29,0.00957722855010877,0.014586779338538358,1.036507897805041,1.0759058810698785
2023-06-30,0.0018633289717405446,-0.002500359004248942,1.038439253000459,1.073215730112421
2023-07-03,0.010347997518400891,0.013430775614589274,1.0491850198135177,1.0876298497696084
2023-07-04,-0.005974203620278022,-0.004988593918427764,1.0429169748698064,1.0822041061155472
2023-07-05,0.003926774701993985,0.003972253014881355,1.0470122748630053,1.0865028946387816
2023-07-06,-0.009718808125265377,-0.01775840868597811,1.0368365634588141,1.0672083321972878
2023-07-07,0.010885685377872888,0.012535554306541963,1.0481232400769018,1.080586380201941
2023-07-10,-0.003478976438909975,-0.0080405053070699,1.0444768440196004,1.0718979196771798
2023-07-11,-0.0038330279571880733,-0.0061216530158891835,1.0404733350758377,1.0653361325444628
2023-07-12,-0.001123447700231021,0.0038048114656201726,1.0393044177003952,1.0693895356763075
2023-07-13,0.011954902784800322,0.013580813489028287,1.0517292009778167,1.083912715507446
2023-07-14,-0.009267359128176621,-0.013021532063321684,1.041982448766765,1.0697985113286237
2023-07-17,0.0038758560930766497,0.004315654441810812,1.0460210227896967,1.0744153920258817
2023-07-18,-0.0013244893905577223,-0.003197455569747709,1.0446355790427113,1.0709799965464257
2023-07-19,-0.00330652439547617,-0.0024524571244304294,1.0411814660162242,1.068353464023773
2023-07-20,0.0033211661836393346,0.004517149857084624,1.0446394026921895,1.073179376721104
2023-07-21,0.01777693835815534,0.018072034077724952,1.0632098929603488,1.0925739109887194
2023-07-24,0.005074213348381125,0.009358077476563142,1.0686048467913392,1.1027983022966235
2023-07-25,-0.0033878010196801405,0.005488618944800683,1.0649846262017444,1.1088511419509028
2023-07-26,0.003597698639859659,0.0045242934889515585,1.0688161199429018,1.1138679099526478
2023-07-27,-0.016777361100764644,-0.020969321148825104,1.0508842059483015,1.0905108560314802
2023-07-28,0.0056015774953652505,0.0016418034836236384,1.0567708152665762,1.092301260553842
2023-07-31,0.013888316833537372,0.014610565202559433,1.071447583169434,1.1082603993420017
2023-08-01,-0.0023775541920747416,-0.005699384138490915,1.068900158476481,1.1019439976006744
2023-08-02,-0.003222139386886151,-0.0032083003430984913,1.065456013175205,1.0984086302950968
2023-08-03,0.000643848007306554,-0.002258830538064971,1.0661420049061607,1.095927511337712
2023-08-04,-0.003888626092829968,-0.00893967790622463,1.0619961772872206,1.0861302723777826
2023-08-07,-0.0020293056720358748,-0.001071058004485037,1.0598410624209713,1.084966963855639
2023-08-08,0.0007502593547502082,-0.0024292176243927432,1.060636218092601,1.0823313429851569
2023-08-09,-0.008024203230052677,-0.005718364262322639,1.0521254575254715,1.0761421781134388
2023-08-10,-7.938387828411534e-05,-0.0004982729353343318,1.0520419357262116,1.0756059655915131
2023-08-11,0.00023598877666173302,-0.0024081115335867764,1.0522902058156205,1.0730157864601775
2023-08-14,-0.009789643374902839,-0.010629737856265642,1.0419886599737824,1.0616099099344711
2023-08-15,-0.006968126767657605,-0.005470422052906376,1.0347279509006235,1.0558024556715817
2023-08-16,-0.004517834987086207,-0.00498403215948906,1.0300532207619286,1.050540302278447
2023-08-17,-0.011156909467597257,-0.005277181811890075,1.0185610102310807,1.0449964101026057
2023-08-18,0.00658493707378686,0.00371362474126391,1.0252681703892652,1.0488771346256947
2023-08-21,-0.003003066050441161,-0.008491538788136133,1.0221892223541713,1.0399705537530315
2023-08-22,0.00942402185118781,0.015092327993777799,1.0318223559216857,1.055666130454143
2023-08-23,0.006589787375824348,0.017037432418471665,1.0386218458568317,1.073651970808225
2023-08-24,-0.007551071135460593,-0.009387565073856186,1.0307791384159233,1.0635729930655888
2023-08-25,-0.007213610004787826,-0.010160135354536637,1.0233434997103197,1.0527669474966128
2023-08-28,0.009768775912284911,0.011084541208767451,1.0333403130402832,1.0644363861093673
2023-08-29,0.006558129167778648,0.010954482970602974,1.0401170922874743,1.0760967363742926
2023-08-30,-0.0021753893739897925,-0.0073392790784094775,1.037854432617207,1.068198962110676
2023-08-31,-0.007761691176946243,-0.015255030416471693,1.0297989270246075,1.0519035544528341
2023-09-01,0.0067991118279904965,0.01858443780131669,1.0368006450897924,1.0714525906335468
2023-09-04,-0.00032947284657519984,-0.0009839430670184335,1.0364590474299236,1.070398342285354
2023-09-05,-0.0022347186591729963,-0.0037868174601153326,1.0341428530571632,1.0663449391535094
2023-09-06,-0.002978684409312082,-0.011471819041855902,1.0310624678637603,1.0541120229753416
2023-09-08,-0.001828616755396776,-0.0057938526533602985,1.029177049759164,1.048004653234087
2023-09-11,0.0070528305201481714,0.013615117116023256,1.0364356610663414,1.0622733593260063
2023-09-12,0.00822735202938781,0.009282787060564734,1.0449627821057454,1.0721342167207404
2023-09-13,0.0024259497735758416,0.0017631900176318105,1.0474978093303902,1.0740245930692238
2023-09-14,0.001211229921797267,0.010289737340915206,1.0487665700200681,1.0850760240295896
2023-09-15,-0.004232098535462692,-0.0053102385419459,1.044328086555044,1.0793140115058462
2023-09-18,-0.0015977390927191637,-0.003957628117684742,1.0426595227455302,1.0750424880260996
2023-09-19,-0.004192019370560662,-0.0037366427701880367,1.0382886738292814,1.071025438285572
2023-09-20,0.0024148490573419872,0.007204317499108992,1.0407959842545267,1.0787414455926037
2023-09-21,-0.02072574822994102,-0.021483634525464423,1.0192247087261337,1.055566158628021
2023-09-22,6.137358502413074e-05,-0.0011709501054716354,1.0192872622004534,1.0543301433232433
2023-09-25,-1.5772427685852483e-05,-0.0007240817522778942,1.0192711855658192,1.0535667221055864
2023-09-26,-0.011167217664368338,-0.014940694414492084,1.007888762377587,1.0378257036653287
2023-09-27,-0.00041706200317733383,0.00117345196290497,1.0074684102713698,1.039043542274448
2023-09-28,0.010452626680418709,0.012280563646382747,1.0179991014562515,1.0518035826267123
2023-09-29,0.0037516814200087454,0.007206366487803706,1.0218183097707705,1.0593832647163053
2023-10-02,-0.013214182666334355,-0.012936987946639222,1.0083158159736545,1.045678036189799
2023-10-03,-0.01733911950829056,-0.014236421947382616,0.9908325075383878,1.0307913224454905
2023-10-04,0.0028599248349920965,0.0016575706010457658,0.9936662140340143,1.0324999318373893
2023-10-05,-0.009465910676471616,-0.0028431346659977264,0.9842602584097406,1.029564395488542
2023-10-06,0.004340267753668973,0.007821051516542443,0.9885322114705344,1.0376166716652557
2023-10-09,0.010533416744184265,0.00863624419724962,0.9989448332190035,1.0465777826248943
2023-10-10,0.008563278904435622,0.013729202125811968,1.0074990764360028,1.0609464605429355
2023-10-11,-0.0030952681673071043,0.0026898070020644482,1.0043805966161192,1.0638002017613193
2023-10-13,-0.014719068937028316,-0.011080640062878566,0.989597049375513,1.0520126146267845
2023-10-16,0.0002326349890819035,0.0067384280456830314,0.98982726427429,1.059101525933598
2023-10-17,-0.008683409287035053,-0.005371822815658955,0.9812321890151302,1.0534122201924887
2023-10-18,-0.008496802373315982,-0.015943679469924477,0.9728948530227325,1.0366169534040381
2023-10-19,-0.004473118050420011,-0.0004909696650885476,0.9685429794945157,1.0361080059256003
2023-10-20,-0.0027133975068410606,-0.007447107119048502,0.9659149373886868,1.0283919986185686
2023-10-23,0.00035009456391736914,-0.00326985108921396,0.9662530989574732,1.0250293099217467
2023-10-24,0.001970462810466504,0.008662499445848404,0.9681570647544668,1.0339086257509222
2023-10-25,-0.007867813024035704,-0.008192542325205276,0.9605397859910795,1.025438285574063
2023-10-26,0.009869959508958281,0.017256048923158795,0.9700202747855547,1.043133298797609
2023-10-27,-0.018510948683728008,-0.01285971928173768,0.9520642792568236,1.0297188974016387
2023-10-30,-0.011252838971580914,-0.006787230474576522,0.9413508532317523,1.022729957920947
2023-10-31,0.002680311116633242,0.005438453062240001,0.9438739663883214,1.0282920267924467
2023-11-01,0.011080676980463437,0.016872304320158404,0.9543327289201392,1.0456416827984814
2023-11-03,0.021762446855770314,0.027004945546834858,0.9751013442159859,1.073879179503955
2023-11-06,-0.0030607939424235195,0.002767433987813206,0.9721167599283606,1.0768510692441193
2023-11-07,0.028571658114308552,0.006591440411184424,0.999891747640223,1.083949068898762
2023-11-08,0.0033552172619207695,-0.0014169768923768533,1.0032466016919575,1.0824131381156192
2023-11-09,-0.00028705149646333824,-0.0007304847227936895,1.00295861825362,1.0816224518544746
2023-11-10,0.014565507648730302,0.013645682788290259,1.0175672196791532,1.0963819287291734
2023-11-13,-0.006245822190555635,-0.0021552438741337943,1.0112116757580991,1.0940189582935689
2023-11-14,0.018872013981042893,0.02452316076294281,1.0302952766407998,1.1208477610855092
2023-11-16,0.004100364695719786,0.010119356512714006,1.0345198630193047,1.1321900191764107
2023-11-17,-0.0016045141570494156,0.0039012329822758485,1.0328599612533413,1.1366069562214252
2023-11-20,0.013289982065790145,0.008259903088068343,1.046586651614871,1.1459952195290384
2023-11-21,-0.005282460576804563,-0.0038700979420278614,1.0410580988875056,1.1415601057883653
2023-11-22,0.002053879861168717,0.003407453406259142,1.0431963071511172,1.1454499186592835
2023-11-23,0.0028366524361315665,0.004292458444083103,1.046155492497161,1.1503667148349068
2023-11-24,-0.005974310126591576,-0.008169005182657063,1.0399054351443457,1.1409693631794642
2023-11-27,0.0014661431589976237,0.0011231301078522549,1.0414300853840872,1.142250820223388
2023-11-28,0.00984170559903849,0.006802829340483596,1.0516795336864189,1.1500213576173952
2023-11-29,-0.008848417654186033,-0.003453508037111419,1.0423738339340018,1.1460497496160138
2023-11-30,0.012637272478938148,0.00975408601042016,1.0555465960983412,1.1572284174459888
2023-12-01,0.011536902064359896,0.0060629383260950576,1.0677243338018962,1.1642446219701685
2023-12-04,-0.011490093004171571,-0.010148083963685495,1.0554560819036953,1.152429769792146
2023-12-05,0.00261375688075014,0.0007886248748059099,1.0582147875001007,1.1533386045750709
2023-12-06,-0.009457630158106226,-0.010086443976895731,1.0482065834120857,1.1417055193536334
2023-12-07,0.0028888218586262076,0.0030806460600367735,1.0512346655026026,1.1452227099635524
2023-12-08,0.005678793721156279,0.008602491865725037,1.0572044103205205,1.1550744790104575
2023-12-11,0.0015459660179262776,-0.0014005381843360531,1.0588388124128778,1.1534567530968511
2023-12-12,-0.004582655083396717,-0.004042043556367947,1.0539865193466762,1.148794430660447
2023-12-13,0.02413314759338753,0.024224108605017225,1.0794225315795103,1.1766229517136046
2023-12-14,0.007601135579384866,0.010636079249217945,1.0876273685894888,1.1891376066744792
2023-12-15,-0.005178913655970511,-0.004929609758334452,1.0819946403576934,1.1832756223246141
2023-12-18,0.0027817704467436514,0.006812752982019665,1.0850045010717755,1.1913369868491572
2023-12-19,0.003386052544265768,0.005851209911202027,1.0886783833231692,1.1983077496341905
2023-12-20,-0.00835843654768967,-0.007940781639881433,1.0795787341353211,1.1887922494569676
2023-12-21,0.0013657372293918169,0.010534846029173428,1.0810531550045894,1.2013159927656716
2023-12-22,0.0012931430144686414,0.00431980148583011,1.082451111340253,1.2065054393761723
2023-12-26,0.0038577132944679275,0.005875573433368642,1.086626897383082,1.2135943506829856
2023-12-27,0.007096382830072427,0.004950087244351531,1.094338017840366,1.2196017485981185
2023-12-28,-0.0029424960641912133,-6.706708198578326e-05,1.091117932529976,1.2195199534676553
2024-01-02,-0.011875143288396022,-0.01108916793978465,1.0781607507366442,1.2059964918977342
2024-01-03,-0.0015842512479209573,0.0010324272590940264,1.0764526732218302,1.207241595550341
2024-01-04,-0.012200703103488132,-0.012105334477618634,1.0633191937508946,1.1926275322409101
2024-01-05,0.00817192707166973,0.0060734915336899675,1.0720085606561336,1.1998709454608207
2024-01-08,0.005688074269031018,0.0030600728660914456,1.0781062249661828,1.203542637983837
2024-01-09,-0.0038817740850662697,-0.007400303563472654,1.0739212601611605,1.1946360571111738
2024-01-10,-0.0032159760778463537,-0.004610223131756519,1.0704675550789915,1.1891285183266496
2024-01-11,-0.0040686509200743865,-0.0014674299340420305,1.0661121962761095,1.187383555543434
2024-01-12,0.0044471409872724795,0.00259473857434811,1.0708533475212,1.1904645054575491
2024-01-15,0.0031893657811643845,0.004069075029773828,1.0742686905444294,1.1953085948505384
2024-01-16,-0.010633529573854475,-0.016932657142205376,1.0628454226532593,1.175068844234803
2024-01-17,-0.007801408019243649,-0.0059554194316828735,1.0545537318497558,1.1680708164062819
2024-01-18,-0.011527178698058149,-0.00939902275061466,1.0423977025360194,1.1570920922285501
2024-01-19,0.00338531317211234,0.002513431147695533,1.0459265452089943,1.1600003635339096
2024-01-22,-0.01548396600291262,-0.008101162681375174,1.0297314541414344,1.150603011878467
2024-01-23,0.002011897268802665,0.01311985592644671,1.0318031680416218,1.1656987576228481
2024-01-24,-9.963984614915766e-05,-0.0034850268588758615,1.0317003593327019,1.1616362661431743
2024-01-25,0.0029162100798642825,0.0027617825624335346,1.0347090143199875,1.1648444529268989
2024-01-26,-0.0014918766372056765,0.006226154530346584,1.0331653561152174,1.1720969544946387
2024-01-29,-0.0002857093513745819,-0.0035978195972613536,1.032870171111459,1.1678799611018675
2024-01-30,-0.008996698873559606,-0.008567893356575373,1.0235777492064873,1.1578736901418654
2024-01-31,-0.0027650485829369873,0.002747209619943236,1.020747507001518,1.1610546118821023
2024-02-01,0.0019280670691925665,0.0057063685891414195,1.022715576655728,1.1676800174496242
2024-02-02,-0.007322596220614049,-0.010110444345856617,1.0152266434393458,1.1558742536194309
2024-02-05,0.0012563294919280506,0.003231589375854993,1.0165021026124899,1.1596095645772517
2024-02-06,0.013780287106322767,0.022125038207425174,1.0305097934306708,1.185265970499219
2024-02-07,-0.009009985723792347,-0.006195558827137737,1.0212249149036323,1.1779225854531865
2024-02-08,-0.014177560868638557,-0.010732362199864176,1.0067464365120158,1.1652806936227025
2024-02-09,-0.000994294014494157,-0.001489662057293506,1.0057454345560786,1.1635448191873161
2024-02-14,-0.0072533483179751425,-0.007873400715479706,0.99845041260003,1.154383764575434
2024-02-15,0.008660592148945242,0.0061880993245051474,1.007097584404505,1.161527205969223
2024-02-16,0.006823426399319899,0.007214171700416161,1.013969440648622,1.1699066626677896
2024-02-19,0.004752791780031036,0.002408215900439714,1.0187886262713393,1.1727240504948566
2024-02-20,0.009648816207907859,0.006819802225735527,1.0286187304809382,1.180721796584595
2024-02-21,-0.0030239190359905594,0.0008928846331475171,1.0255082707210605,1.1817760449327879
2024-02-22,0.0005254816748591739,0.001607296665436131,1.026047156524741,1.1836755096291007
2024-02-23,-0.002024714345361008,-0.0063113766018381146,1.0239697041279086,1.1762048877134588
2024-02-26,0.0015764977434098658,0.001468099738060058,1.0255839900557862,1.177931673801016
2024-02-27,0.011562998754572546,0.01604826825297634,1.0374428164555107,1.196835437285852
2024-02-28,-0.004427184349196385,-0.01164865706323226,1.0328498658553127,1.1828939117157855
2024-02-29,-0.011732659572831613,-0.008720371864315624,1.0207317899893875,1.172578636929589
2024-03-01,0.0015773668501274595,0.001240117811192043,1.0223418584777881,1.1740327725822686
2024-03-04,-0.008058074709580405,-0.006494813438612801,1.0141037514034428,1.1664076487535293
2024-03-05,0.002082815511449147,-0.0018933933816940307,1.0162159424270847,1.164199180231022
2024-03-06,0.0073807044376616926,0.006182766319536626,1.0237163319429787,1.1713971517117867
2024-03-07,-0.002198932106142563,-0.004267204593063845,1.021465249233087,1.1663985604057003
2024-03-08,-0.00288440652099989,-0.009887798036465667,1.0185189282072242,1.1548654470103845
2024-03-11,-0.00379925327772556,-0.007452526540280613,1.0146493168308075,1.1462587816160865
2024-03-12,0.007603467769620635,0.012241920649519455,1.0223641702087982,1.1602911906644455
2024-03-13,0.0007277861283994768,0.002647491932199042,1.0231082326700487,1.1633630522307312
2024-03-14,-0.004249501873773051,-0.002468634282768001,1.0187605323182447,1.1604911343166888
2024-03-15,-0.0034781544266890545,-0.007424230558383593,1.0152171258630258,1.1518753805745616
2024-03-18,0.003890747315313255,0.0016726894005143489,1.0191670791699374,1.153802110314362
2024-03-19,-0.0019360877666706614,0.004529199552593788,1.0171938822557631,1.1590279103161796
2024-03-20,0.00730745745441926,0.012514800555167849,1.0246269832732426,1.1735329134516594
2024-03-21,-0.009337014155866992,-0.0074811229428848325,1.015060026625937,1.1647535694486058
2024-03-22,-0.00786975786308622,-0.008832778033536437,1.0070717499998931,1.154465559705897
2024-03-25,-0.0027317384920227134,-0.0007557448416478652,1.0043206933361897,1.1535930783142891
2024-03-26,-0.004328670896633402,-0.000535724133584381,0.9999733195800586,1.1529750706619002
2024-03-27,0.0036043333108223643,0.006526725680458423,1.0035775567257548,1.1605002226645176
2024-03-28,0.0024033399098859266,0.003250033283473286,1.0059894947204997,1.1642718870136555
2024-04-01,-0.009732037301568418,-0.008711535759449163,0.9961991674328938,1.1541292908362146
2024-04-02,-0.004045444472500703,0.004401921411134824,0.9921690990174926,1.1592096772727645
2024-04-03,-0.00227941114672355,-0.0018110686873280546,0.9899075377137575,1.157110268924208
2024-04-04,0.008795507768035985,0.000863978384831654,0.9986142771513562,1.1581099871854255
2024-04-05,-0.003097514151183652,-0.004967511065072094,0.9955210552963059,1.1523570630095115
2024-04-08,0.008704801603436778,0.016262470917622895,1.0041868685747042,1.1710972362334209
